1755076084953,-0.089246,0.058878,9.823745
1755076084955,-0.065917,0.064691,9.810681
1755076084956,-0.067363,0.0636,9.819934
1755076084957,-0.083998,0.065486,9.823945
1755076084958,-0.089524,0.072717,9.810759
1755076084959,-0.083452,0.072219,9.802656
1755076084960,-0.074201,0.073579,9.825861
1755076084961,-0.085875,0.07422,9.848463
1755076084961,-0.072075,0.076021,9.837047
1755076084962,-0.066607,0.068742,9.817942
1755076084963,-0.077994,0.068436,9.829051
1755076084964,-0.080196,0.064969,9.804975
1755076084965,-0.079487,0.068244,9.820852
1755076084965,-0.077323,0.064126,9.804045
1755076084966,-0.069279,0.077994,9.817137
1755076084967,-0.066013,0.074757,9.807627
1755076084968,-0.062738,0.073828,9.825622
1755076084970,-0.081278,0.0679,9.825584
1755076084971,-0.086402,0.066674,9.8141
1755076084972,-0.081518,0.057815,9.81094
1755076084973,-0.054435,0.056206,9.815183
1755076084974,-0.06042,0.063676,9.820239
1755076084975,-0.077275,0.06201,9.79649
1755076084976,-0.061244,0.075551,9.804036
1755076084977,-0.062546,0.077917,9.816887
1755076084978,-0.065103,0.077735,9.834635
1755076084979,-0.066473,0.079162,9.843253
1755076084980,-0.081863,0.082705,9.852849
1755076084981,-0.077505,0.083529,9.836185
1755076084982,-0.0602,0.075839,9.835132
1755076084983,-0.064107,0.068867,9.823468
1755076084984,-0.077677,0.079085,9.830496
1755076084984,-0.076595,0.071175,9.825028
1755076084985,-0.077926,0.062498,9.804832
1755076084986,-0.076547,0.065534,9.800253
1755076084986,-0.073598,0.075609,9.82185
1755076084986,-0.071606,0.071548,9.833982
1755076084987,-0.065046,0.076567,9.844851
1755076084987,-0.085894,0.072314,9.842688
1755076084987,-0.080062,0.059434,9.829741
1755076084988,-0.084027,0.070955,9.826484
1755076084988,-0.081412,0.076988,9.831368
1755076084988,-0.061474,0.083845,9.828131
1755076084989,-0.059951,0.09369,9.834126
1755076084989,-0.06857,0.089036,9.828888
1755076084990,-0.070571,0.070255,9.825555
