1755076936330,0.181241,0.151572,9.769683
1755076936332,0.18014,0.143786,9.773228
1755076936333,0.176979,0.13805,9.773734
1755076936333,0.172775,0.134123,9.77248
1755076936334,0.168973,0.133051,9.77
1755076936335,0.16678,0.135071,9.767164
1755076936336,0.166914,0.141315,9.763583
1755076936336,0.168571,0.147138,9.761238
1755076936337,0.170601,0.152348,9.759179
1755076936337,0.172315,0.155968,9.75735
1755076936338,0.173685,0.157701,9.756113
1755076936338,0.175782,0.157663,9.75596
1755076936339,0.178186,0.156667,9.757195
1755076936340,0.181231,0.155776,9.759399
1755076936340,0.184085,0.155365,9.761725
1755076936341,0.18556,0.155546,9.763295
1755076936341,0.18398,0.156677,9.76276
1755076936342,0.180063,0.158036,9.76005
1755076936342,0.175016,0.159751,9.756075
1755076936344,0.170668,0.161704,9.752119
1755076936345,0.168686,0.163601,9.749793
1755076936346,0.171013,0.165075,9.751258
1755076936346,0.175782,0.164549,9.75595
1755076936346,0.181107,0.162202,9.762338
1755076936347,0.18467,0.158266,9.768448
1755076936348,0.184775,0.153593,9.772212
1755076936348,0.178713,0.14845,9.771771
1755076936349,0.171061,0.146755,9.767988
1755076936349,0.163399,0.147454,9.763363
1755076936351,0.158151,0.150011,9.76028
1755076936352,0.157012,0.153392,9.760461
1755076936353,0.162001,0.157002,9.766264
1755076936354,0.168628,0.157893,9.77294
1755076936355,0.175074,0.15704,9.778944
1755076936355,0.179077,0.154962,9.781903
1755076936356,0.179307,0.15253,9.780668
1755076936357,0.174231,0.15049,9.773275
1755076936357,0.168408,0.150681,9.76568
1755076936358,0.163294,0.152367,9.75916
1755076936359,0.160823,0.155087,9.755606
1755076936360,0.162011,0.158065,9.755902
1755076936360,0.168705,0.160651,9.761103
1755076936361,0.175658,0.160823,9.766141
1755076936362,0.181998,0.159406,9.769751
1755076936362,0.185895,0.156887,9.770372
1755076936364,0.186355,0.154263,9.767692
1755076936364,0.181844,0.152175,9.761094
1755076936364,0.176194,0.152463,9.7564
1755076936365,0.170668,0.153995,9.753931
1755076936365,0.166962,0.15592,9.754628
1755076936365,0.166024,0.157127,9.758105
1755076936366,0.168973,0.156006,9.76479
1755076936366,0.172871,0.153037,9.769272
1755076936366,0.176568,0.149015,9.77203
1755076936366,0.178646,0.145299,9.7727
1755076936366,0.178397,0.143212,9.771628
1755076936367,0.174729,0.14371,9.768678
1755076936367,0.170505,0.146018,9.766284
1755076936367,0.166368,0.148661,9.764244
1755076936367,0.163313,0.150327,9.762702
1755076936368,0.161963,0.150394,9.761679
1755076936368,0.163064,0.148661,9.76071
1755076936370,0.165497,0.147512,9.759934
1755076936372,0.1686,0.147923,9.75891
1755076936374,0.171683,0.150509,9.757616
1755076936378,0.174097,0.154713,9.75622
1755076936378,0.175552,0.160182,9.755041
1755076936380,0.174959,0.161781,9.755318
1755076936382,0.172948,0.160028,9.756907
1755076936384,0.169644,0.155202,9.759504
1755076936386,0.165602,0.148871,9.76229
1755076936388,0.160412,0.142263,9.7648
1755076936390,0.157711,0.141258,9.764924
1755076936393,0.156715,0.144514,9.76365
1755076936395,0.157462,0.151189,9.761888
1755076936397,0.159511,0.159329,9.760556
1755076936399,0.162988,0.168284,9.760911
1755076936400,0.165277,0.171473,9.762845
1755076936401,0.166981,0.17109,9.765298
1755076936404,0.16837,0.167901,9.767164
1755076936406,0.169912,0.163352,9.767739
1755076936410,0.172785,0.157586,9.766647
1755076936411,0.175265,0.154589,9.765594
1755076936412,0.17719,0.152817,9.76546
1755076936414,0.177659,0.152061,9.766753
1755076936416,0.17607,0.152041,9.768822
1755076936419,0.171176,0.153085,9.770478
1755076936421,0.166646,0.154857,9.768918
1755076936424,0.162815,0.157385,9.764464
1755076936425,0.160756,0.160076,9.758057
1755076936427,0.160881,0.162126,9.751737
1755076936428,0.162748,0.162538,9.748069
1755076936432,0.166416,0.159722,9.750367
1755076936432,0.16881,0.155527,9.75735
1755076936434,0.170237,0.150681,9.767002
1755076936436,0.170716,0.146621,9.776464
1755076936438,0.170534,0.144533,9.782882
1755076936440,0.169921,0.145759,9.784222
1755076936442,0.169567,0.149389,9.780313
1755076936444,0.169328,0.154397,9.774281
1755076936446,0.169366,0.159741,9.768649
1755076936448,0.169912,0.164252,9.765316
1755076936451,0.171741,0.167766,9.765451
1755076936453,0.174202,0.168274,9.767912
1755076936455,0.177458,0.167268,9.770679
1755076936457,0.18104,0.165602,9.772346
1755076936458,0.184296,0.164309,9.772289
1755076936459,0.186901,0.164328,9.770201
1755076936462,0.187016,0.165985,9.768257
1755076936464,0.185694,0.168628,9.766888
1755076936466,0.18353,0.171329,9.766102
1755076936468,0.181375,0.173015,9.765298
1755076936470,0.179814,0.172536,9.763037
1755076936474,0.179939,0.169835,9.759934
1755076936475,0.180609,0.16565,9.75621
1755076936478,0.180848,0.160756,9.753173
1755076936479,0.179421,0.15593,9.752234
1755076936481,0.173838,0.150605,9.756027
1755076936483,0.16745,0.147464,9.762415
1755076936485,0.160641,0.145002,9.770143
1755076936486,0.155422,0.143068,9.776904
1755076936487,0.153449,0.141746,9.780572
1755076936491,0.156839,0.141689,9.77857
1755076936492,0.162796,0.143365,9.772576
1755076936495,0.16949,0.146487,9.764934
1755076936498,0.174518,0.150356,9.758269
1755076936499,0.176098,0.153947,9.754571
1755076936500,0.172201,0.156313,9.755672
1755076936502,0.166186,0.155709,9.76002
1755076936504,0.159942,0.15344,9.765404
1755076936507,0.155853,0.150729,9.770182
1755076936508,0.155575,0.148891,9.773438
1755076936511,0.161408,0.149494,9.775601
1755076936513,0.168801,0.152463,9.77679
