1754989727196,0.265603,-0.005384,9.872787
1754989727197,0.263211,-0.019741,9.877572
1754989727197,0.270389,0.016152,9.887143
1754989727198,0.289532,-0.022134,9.865608
1754989727199,0.284746,-0.060419,9.879965
1754989727199,0.303888,-0.038883,9.868001
1754989727200,0.332602,-0.019741,9.870394
1754989727200,0.306281,-0.012562,9.887143
1754989727201,0.267996,-0.031705,9.882358
1754989727201,0.294317,-0.041276,9.882358
1754989727202,0.31346,-0.022134,9.906285
1754989727203,0.303888,0.008973,9.899107
1754989727203,0.299103,0.008973,9.887143
1754989727204,0.311067,-0.010169,9.868001
1754989727204,0.306281,-0.014955,9.877572
1754989727205,0.291924,0.001795,9.860822
1754989727205,0.303888,0.008973,9.863214
1754989727205,0.284746,-0.019741,9.875179
1754989727205,0.256032,-0.019741,9.879965
1754989727206,0.27996,-0.029312,9.872787
1754989727206,0.311067,-0.017348,9.865608
1754989727207,0.308674,-0.012562,9.877572
1754989727208,0.284746,0.001795,9.88475
1754989727209,0.282353,-0.010169,9.879965
1754989727209,0.291924,-0.014955,9.84168
1754989727210,0.301496,-0.017348,9.872787
1754989727210,0.291924,-0.000598,9.88475
1754989727211,0.272782,-0.026919,9.887143
1754989727211,0.27996,-0.002991,9.88475
1754989727211,0.27996,-0.019741,9.856036
1754989727212,0.282353,-0.014955,9.877572
1754989727212,0.272782,-0.017348,9.88475
1754989727212,0.27996,-0.029312,9.865608
1754989727213,0.308674,-0.017348,9.875179
1754989727213,0.299103,-0.041276,9.865608
1754989727213,0.306281,-0.038883,9.858429
1754989727214,0.311067,-0.012562,9.889536
1754989727214,0.27996,-0.029312,9.88475
1754989727214,0.291924,-0.005384,9.879965
1754989727215,0.287139,-0.005384,9.896714
1754989727215,0.287139,-0.036491,9.875179
1754989727216,0.294317,-0.014955,9.877572
1754989727216,0.277567,-0.041276,9.889536
1754989727216,0.272782,-0.031705,9.88475
1754989727217,0.270389,-0.007777,9.882358
1754989727217,0.311067,-0.034098,9.889536
1754989727219,0.334995,-0.017348,9.879965
1754989727221,0.287139,-0.007777,9.88475
1754989727223,0.256032,-0.031705,9.872787
1754989727226,0.291924,-0.000598,9.84168
1754989727228,0.275175,0.00658,9.891929
1754989727230,0.275175,0.00658,9.887143
1754989727232,0.282353,-0.029312,9.887143
1754989727235,0.29671,-0.024526,9.877572
1754989727238,0.27996,0.004187,9.863214
1754989727241,0.27996,0.001795,9.894321
1754989727243,0.282353,-0.034098,9.877572
1754989727245,0.275175,-0.026919,9.872787
1754989727247,0.334995,-0.036491,9.875179
1754989727250,0.289532,-0.010169,9.863214
1754989727251,0.301496,-0.014955,9.875179
1754989727255,0.282353,-0.014955,9.887143
1754989727257,0.294317,-0.031705,9.889536
1754989727260,0.258425,-0.010169,9.887143
1754989727262,0.29671,-0.000598,9.868001
1754989727265,0.277567,-0.010169,9.856036
1754989727267,0.287139,-0.019741,9.870394
1754989727269,0.275175,-0.007777,9.875179
1754989727272,0.260818,-0.000598,9.839287
1754989727275,0.289532,-0.012562,9.88475
1754989727276,0.303888,-0.017348,9.88475
1754989727279,0.315853,-0.029312,9.875179
1754989727281,0.248854,-0.026919,9.88475
1754989727284,0.248854,-0.010169,9.88475
1754989727285,0.248854,-0.024526,9.870394
1754989727288,0.277567,-0.036491,9.872787
1754989727292,0.291924,-0.038883,9.851251
1754989727293,0.323031,-0.014955,9.870394
1754989727299,0.299103,-0.014955,9.877572
1754989727299,0.29671,-0.007777,9.894321
1754989727300,0.318245,-0.034098,9.877572
1754989727303,0.306281,-0.022134,9.88475
1754989727305,0.27996,-0.014955,9.889536
1754989727307,0.277567,-0.017348,9.879965
1754989727310,0.29671,-0.012562,9.9015
1754989727312,0.303888,-0.038883,9.894321
1754989727314,0.267996,-0.038883,9.868001
1754989727317,0.270389,-0.024526,9.868001
1754989727320,0.267996,-0.029312,9.872787
1754989727321,0.284746,-0.022134,9.877572
1754989727324,0.29671,0.008973,9.887143
1754989727328,0.301496,0.011366,9.839287
1754989727330,0.282353,-0.026919,9.853643
1754989727332,0.284746,-0.038883,9.870394
1754989727334,0.291924,-0.029312,9.882358
1754989727335,0.294317,0.00658,9.879965
1754989727338,0.31346,-0.005384,9.887143
1754989727342,0.275175,-0.007777,9.875179
1754989727344,0.275175,-0.007777,9.875179
1754989727346,0.253639,0.001795,9.882358
1754989727347,0.294317,-0.031705,9.858429
1754989727350,0.311067,-0.019741,9.882358
1754989727353,0.289532,-0.010169,9.879965
1754989727355,0.270389,-0.002991,9.879965
1754989727358,0.31346,-0.034098,9.863214
1754989727360,0.253639,-0.010169,9.877572
1754989727362,0.299103,-0.002991,9.894321
1754989727364,0.272782,-0.043669,9.870394
1754989727368,0.275175,-0.036491,9.887143
1754989727369,0.263211,-0.012562,9.911072
1754989727373,0.251246,-0.005384,9.891929
1754989727375,0.311067,-0.000598,9.872787
1754989727377,0.306281,-0.041276,9.868001
1754989727379,0.284746,-0.055633,9.875179
1754989727382,0.282353,-0.029312,9.894321
1754989727383,0.270389,-0.029312,9.875179
1754989727387,0.27996,-0.010169,9.887143
1754989727389,0.301496,-0.007777,9.875179
1754989727391,0.256032,-0.024526,9.896714
1754989727394,0.301496,-0.024526,9.875179
1754989727396,0.327817,-0.014955,9.863214
1754989727398,0.299103,-0.012562,9.88475
1754989727400,0.287139,-0.019741,9.889536
1754989727403,0.253639,-0.007777,9.868001
1754989727406,0.291924,-0.014955,9.875179
1754989727408,0.289532,-0.019741,9.846465
1754989727412,0.282353,-0.036491,9.891929
1754989727413,0.270389,-0.026919,9.896714
1754989727416,0.301496,-0.022134,9.875179
1754989727417,0.287139,-0.034098,9.863214
1754989727420,0.287139,-0.019741,9.872787
1754989727422,0.306281,-0.034098,9.865608
